word_en,class_en,word_ru,class_ru
,,инамб,птица
,,инамба,птица
,,инамбам,птица
,,инамбами,птица
,,инамбах,птица
,,инамбе,птица
,,инамбов,птица
,,инамбом,птица
,,инамбу,птица
,,инамбы,птица
,,тинаму,птица
,,франколин,птица
,,франколина,птица
,,франколинам,птица
,,франколинами,птица
,,франколинах,птица
,,франколине,птица
,,франколинов,птица
,,франколином,птица
,,франколину,птица
,,франколины,птица
,,цесарка,птица
,,цесаркам,птица
,,цесарками,птица
,,цесарках,птица
,,цесарке,птица
,,цесарки,птица
,,цесаркой,птица
,,цесарку,птица
,,цесарок,птица
,,феникс,птица
,,феникса,птица
,,фениксам,птица
,,фениксами,птица
,,фениксах,птица
,,фениксе,птица
,,фениксов,птица
,,фениксом,птица
,,фениксу,птица
,,фениксы,птица
,,Чайка,птица
,,Орёл,птица
,,Орел,птица
,,Снегирь,птица
,,Зимородок,птица
,,Попугаиха,птица
,,попугаиха,птица
,,попугаихе,птица
,,попугаихи,птица
,,попугаихой,птица
,,попугаиху,птица
,,бизон,млекопитающее
,,бизона,млекопитающее
,,бизонам,млекопитающее
,,бизонами,млекопитающее
,,бизонах,млекопитающее
,,бизоне,млекопитающее
,,бизонов,млекопитающее
,,бизоном,млекопитающее
,,бизону,млекопитающее
,,бизоны,млекопитающее
,,зубр,млекопитающее
,,зубра,млекопитающее
,,зубрам,млекопитающее
,,зубрами,млекопитающее
,,зубрах,млекопитающее
,,зубре,млекопитающее
,,зубров,млекопитающее
,,зубром,млекопитающее
,,зубру,млекопитающее
,,зубры,млекопитающее
,,кариб,млекопитающее
,,кариба,млекопитающее
,,карибам,млекопитающее
,,карибами,млекопитающее
,,карибах,млекопитающее
,,карибе,млекопитающее
,,карибов,млекопитающее
,,карибом,млекопитающее
,,карибу,млекопитающее
,,карибы,млекопитающее
,,лосей,млекопитающее
,,лоси,млекопитающее
,,лосям,млекопитающее
,,лосями,млекопитающее
,,лосях,млекопитающее
,,оленин,млекопитающее
,,оленина,млекопитающее
,,оленинам,млекопитающее
,,оленинами,млекопитающее
,,оленинах,млекопитающее
,,оленине,млекопитающее
,,олениной,млекопитающее
,,оленину,млекопитающее
,,оленины,млекопитающее
,,косуле,млекопитающее
,,косулей,млекопитающее
,,косули,млекопитающее
,,косуль,млекопитающее
,,косулю,млекопитающее
,,косуля,млекопитающее
,,косулям,млекопитающее
,,косулями,млекопитающее
,,косулях,млекопитающее
,,марал,млекопитающее
,,марала,млекопитающее
,,маралам,млекопитающее
,,маралами,млекопитающее
,,маралах,млекопитающее
,,марале,млекопитающее
,,маралов,млекопитающее
,,маралом,млекопитающее
,,маралу,млекопитающее
,,маралы,млекопитающее
,,тур,млекопитающее
,,тура,млекопитающее
,,турам,млекопитающее
,,турами,млекопитающее
,,турах,млекопитающее
,,туре,млекопитающее
,,туров,млекопитающее
,,туром,млекопитающее
,,туру,млекопитающее
,,туры,млекопитающее
,,сайгаки,млекопитающее
,,газелью,млекопитающее
,,медведях,млекопитающее
,,белый медведей,млекопитающее
,,белый медведи,млекопитающее
,,белый медведь,млекопитающее
,,белый медведью,млекопитающее
,,белый медведям,млекопитающее
,,белый медведями,млекопитающее
,,белый медведях,млекопитающее
,,тиграм,млекопитающее
,,тиграми,млекопитающее
,,тиграх,млекопитающее
,,тигров,млекопитающее
,,тигры,млекопитающее
,,львам,млекопитающее
,,львами,млекопитающее
,,львах,млекопитающее
,,львов,млекопитающее
,,львы,млекопитающее
,,ягуарих,млекопитающее
,,ягуариха,млекопитающее
,,ягуарихам,млекопитающее
,,ягуарихами,млекопитающее
,,ягуарихах,млекопитающее
,,ягуарихе,млекопитающее
,,ягуарихи,млекопитающее
,,ягуарихой,млекопитающее
,,ягуариху,млекопитающее
,,пантер,млекопитающее
,,пантера,млекопитающее
,,пантерам,млекопитающее
,,пантерами,млекопитающее
,,пантерах,млекопитающее
,,пантере,млекопитающее
,,пантерой,млекопитающее
,,пантеру,млекопитающее
,,пантеры,млекопитающее
,,пум,млекопитающее
,,пумам,млекопитающее
,,пумами,млекопитающее
,,пумах,млекопитающее
,,рыси,млекопитающее
,,рысь,млекопитающее
,,слонам,млекопитающее
,,слонами,млекопитающее
,,слонах,млекопитающее
,,слонов,млекопитающее
,,слоны,млекопитающее
,,слоновий,млекопитающее
,,слоновьего,млекопитающее
,,слоновьем,млекопитающее
,,слоновьему,млекопитающее
,,слоновьи,млекопитающее
,,слоновьим,млекопитающее
,,слоновьими,млекопитающее
,,слоновьих,млекопитающее
,,носороги,млекопитающее
,,зебр,млекопитающее
,,верблюжатин,млекопитающее
,,верблюжатина,млекопитающее
,,верблюжатинам,млекопитающее
,,верблюжатинами,млекопитающее
,,верблюжатинах,млекопитающее
,,верблюжатине,млекопитающее
,,верблюжатиной,млекопитающее
,,верблюжатину,млекопитающее
,,верблюжатины,млекопитающее
,,горный козла,млекопитающее
,,горный козлам,млекопитающее
,,горный козлами,млекопитающее
,,горный козлах,млекопитающее
,,горный козле,млекопитающее
,,горный козлов,млекопитающее
,,горный козлом,млекопитающее
,,горный козлу,млекопитающее
,,горный козлы,млекопитающее
,,горный козёл,млекопитающее
,,горный козел,млекопитающее
,,горный баран,млекопитающее
,,горный барана,млекопитающее
,,горный баранам,млекопитающее
,,горный баранами,млекопитающее
,,горный баранах,млекопитающее
,,горный баране,млекопитающее
,,горный баранов,млекопитающее
,,горный бараном,млекопитающее
,,горный барану,млекопитающее
,,горный бараны,млекопитающее
,,коне,млекопитающее
,,коням,млекопитающее
,,конями,млекопитающее
,,конях,млекопитающее
,,лошадьми,млекопитающее
,,лошадях,млекопитающее
,,лошадка,млекопитающее
,,лошадкам,млекопитающее
,,лошадками,млекопитающее
,,лошадках,млекопитающее
,,лошадке,млекопитающее
,,лошадки,млекопитающее
,,лошадкой,млекопитающее
,,лошадку,млекопитающее
,,лошадок,млекопитающее
,,стадо лошадей,млекопитающее
,,стадо лошади,млекопитающее
,,стадо лошадь,млекопитающее
,,стадо лошадью,млекопитающее
,,стадо лошадям,млекопитающее
,,стадо лошадями,млекопитающее
,,стадо лошадях,млекопитающее
,,коровах,млекопитающее
,,быкам,млекопитающее
,,быками,млекопитающее
,,быках,млекопитающее
,,быки,млекопитающее
,,быков,млекопитающее
,,ишак,млекопитающее
,,ишака,млекопитающее
,,ишакам,млекопитающее
,,ишаками,млекопитающее
,,ишаках,млекопитающее
,,ишаке,млекопитающее
,,ишаки,млекопитающее
,,ишаков,млекопитающее
,,ишаком,млекопитающее
,,ишаку,млекопитающее
,,ослам,млекопитающее
,,ослами,млекопитающее
,,ослах,млекопитающее
,,осевшего,млекопитающее
,,осевшем,млекопитающее
,,осевшему,млекопитающее
,,осевшие,млекопитающее
,,осевший,млекопитающее
,,осевшим,млекопитающее
,,осевшими,млекопитающее
,,осевших,млекопитающее
,,осел,млекопитающее
,,осели,млекопитающее
,,коз,млекопитающее
,,козам,млекопитающее
,,козами,млекопитающее
,,козах,млекопитающее
,,козлам,млекопитающее
,,козлами,млекопитающее
,,козлах,млекопитающее
,,козле,млекопитающее
,,козлов,млекопитающее
,,козлом,млекопитающее
,,козлу,млекопитающее
,,козлы,млекопитающее
,,овец,млекопитающее
,,овцам,млекопитающее
,,овцами,млекопитающее
,,овцах,млекопитающее
,,барашек,млекопитающее
,,барашка,млекопитающее
,,барашкам,млекопитающее
,,барашками,млекопитающее
,,барашках,млекопитающее
,,барашке,млекопитающее
,,барашки,млекопитающее
,,барашков,млекопитающее
,,барашком,млекопитающее
,,барашку,млекопитающее
,,баранах,млекопитающее
,,ламантин,млекопитающее
,,ламантина,млекопитающее
,,ламантинам,млекопитающее
,,ламантинами,млекопитающее
,,ламантинах,млекопитающее
,,ламантине,млекопитающее
,,ламантинов,млекопитающее
,,ламантином,млекопитающее
,,ламантину,млекопитающее
,,ламантины,млекопитающее
,,морской бобр,млекопитающее
,,морской боброго,млекопитающее
,,морской бобром,млекопитающее
,,морской боброму,млекопитающее
,,морской бобры,млекопитающее
,,морской бобрые,млекопитающее
,,морской бобрый,млекопитающее
,,морской бобрым,млекопитающее
,,морской бобрыми,млекопитающее
,,морской бобрых,млекопитающее
,,калан,млекопитающее
,,калана,млекопитающее
,,каланам,млекопитающее
,,каланами,млекопитающее
,,каланах,млекопитающее
,,калане,млекопитающее
,,каланов,млекопитающее
,,каланом,млекопитающее
,,калану,млекопитающее
,,каланы,млекопитающее
,,нерп,млекопитающее
,,нерпа,млекопитающее
,,нерпам,млекопитающее
,,нерпами,млекопитающее
,,нерпах,млекопитающее
,,нерпе,млекопитающее
,,нерпой,млекопитающее
,,нерпу,млекопитающее
,,нерпы,млекопитающее
,,котик,млекопитающее
,,котика,млекопитающее
,,котикам,млекопитающее
,,котиками,млекопитающее
,,котиках,млекопитающее
,,котике,млекопитающее
,,котики,млекопитающее
,,котиков,млекопитающее
,,котиком,млекопитающее
,,котику,млекопитающее
,,касаток,млекопитающее
,,косатка,млекопитающее
,,косаткам,млекопитающее
,,косатками,млекопитающее
,,косатках,млекопитающее
,,косатке,млекопитающее
,,косатки,млекопитающее
,,косаткой,млекопитающее
,,косатку,млекопитающее
,,косаток,млекопитающее
,,вепре,млекопитающее
,,вепрей,млекопитающее
,,вепрем,млекопитающее
,,вепри,млекопитающее
,,вепрь,млекопитающее
,,вепрю,млекопитающее
,,вепря,млекопитающее
,,вепрям,млекопитающее
,,вепрями,млекопитающее
,,вепрях,млекопитающее
,,бабуин,млекопитающее
,,бабуина,млекопитающее
,,бабуинам,млекопитающее
,,бабуинами,млекопитающее
,,бабуинах,млекопитающее
,,бабуине,млекопитающее
,,бабуинов,млекопитающее
,,бабуином,млекопитающее
,,бабуину,млекопитающее
,,бабуины,млекопитающее
,,макак,млекопитающее
,,макака,млекопитающее
,,макакам,млекопитающее
,,макаками,млекопитающее
,,макаках,млекопитающее
,,макаке,млекопитающее
,,макаки,млекопитающее
,,макакой,млекопитающее
,,макаку,млекопитающее
,,мартышек,млекопитающее
,,мартышка,млекопитающее
,,мартышкам,млекопитающее
,,мартышками,млекопитающее
,,мартышках,млекопитающее
,,мартышке,млекопитающее
,,мартышки,млекопитающее
,,мартышкой,млекопитающее
,,мартышку,млекопитающее
,,гверец,млекопитающее
,,гвереца,млекопитающее
,,гверецам,млекопитающее
,,гверецами,млекопитающее
,,гверецах,млекопитающее
,,гвереце,млекопитающее
,,гверецов,млекопитающее
,,гверецом,млекопитающее
,,гверецу,млекопитающее
,,гверецы,млекопитающее
,,гиббон,млекопитающее
,,гиббона,млекопитающее
,,гиббонам,млекопитающее
,,гиббонами,млекопитающее
,,гиббонах,млекопитающее
,,гиббоне,млекопитающее
,,гиббонов,млекопитающее
,,гиббоном,млекопитающее
,,гиббону,млекопитающее
,,гиббоны,млекопитающее
,,горилл,млекопитающее
,,барсук,млекопитающее
,,барсука,млекопитающее
,,барсукам,млекопитающее
,,барсуками,млекопитающее
,,барсуках,млекопитающее
,,барсуке,млекопитающее
,,барсуки,млекопитающее
,,барсуков,млекопитающее
,,барсуком,млекопитающее
,,барсуку,млекопитающее
,,лисах,млекопитающее
,,волках,млекопитающее
,,норка,млекопитающее
,,норкам,млекопитающее
,,норками,млекопитающее
,,норках,млекопитающее
,,норке,млекопитающее
,,норки,млекопитающее
,,норкой,млекопитающее
,,норку,млекопитающее
,,норок,млекопитающее
,,бобр,млекопитающее
,,бобра,млекопитающее
,,бобрам,млекопитающее
,,бобрами,млекопитающее
,,бобрах,млекопитающее
,,бобре,млекопитающее
,,бобров,млекопитающее
,,бобром,млекопитающее
,,бобру,млекопитающее
,,бобры,млекопитающее
,,бобёр,млекопитающее
,,выдр,млекопитающее
,,выдра,млекопитающее
,,выдрам,млекопитающее
,,выдрами,млекопитающее
,,выдрах,млекопитающее
,,выдре,млекопитающее
,,выдрой,млекопитающее
,,выдру,млекопитающее
,,выдры,млекопитающее
,,горностае,млекопитающее
,,горностаев,млекопитающее
,,горностаем,млекопитающее
,,горностаи,млекопитающее
,,горностаю,млекопитающее
,,горностая,млекопитающее
,,горностаям,млекопитающее
,,горностаями,млекопитающее
,,горностаях,млекопитающее
,,ласка,млекопитающее
,,ласкам,млекопитающее
,,ласками,млекопитающее
,,ласках,млекопитающее
,,ласке,млекопитающее
,,ласки,млекопитающее
,,лаской,млекопитающее
,,ласку,млекопитающее
,,ласок,млекопитающее
,,куниц,млекопитающее
,,куницей,млекопитающее
,,хорька,млекопитающее
,,хорькам,млекопитающее
,,хорьками,млекопитающее
,,хорьках,млекопитающее
,,хорьке,млекопитающее
,,хорьки,млекопитающее
,,хорьков,млекопитающее
,,хорьком,млекопитающее
,,хорьку,млекопитающее
,,хорёк,млекопитающее
,,хорек,млекопитающее
,,белкам,млекопитающее
,,белками,млекопитающее
,,белках,млекопитающее
,,белков,млекопитающее
,,белком,млекопитающее
,,белок,млекопитающее
,,колонка,млекопитающее
,,колонкам,млекопитающее
,,колонками,млекопитающее
,,колонках,млекопитающее
,,колонке,млекопитающее
,,колонки,млекопитающее
,,колонкой,млекопитающее
,,колонку,млекопитающее
,,колонок,млекопитающее
,,ондатр,млекопитающее
,,ондатра,млекопитающее
,,ондатрам,млекопитающее
,,ондатрами,млекопитающее
,,ондатрах,млекопитающее
,,ондатре,млекопитающее
,,ондатрой,млекопитающее
,,ондатру,млекопитающее
,,ондатры,млекопитающее
,,сурка,млекопитающее
,,суркам,млекопитающее
,,сурками,млекопитающее
,,сурках,млекопитающее
,,сурке,млекопитающее
,,сурки,млекопитающее
,,сурков,млекопитающее
,,сурком,млекопитающее
,,сурку,млекопитающее
,,суслики,млекопитающее
,,землероек,млекопитающее
,,землеройка,млекопитающее
,,землеройкам,млекопитающее
,,землеройками,млекопитающее
,,землеройках,млекопитающее
,,землеройке,млекопитающее
,,землеройки,млекопитающее
,,землеройкой,млекопитающее
,,землеройку,млекопитающее
,,ежам,млекопитающее
,,ежами,млекопитающее
,,ежах,млекопитающее
,,ежей,млекопитающее
,,ежи,млекопитающее
,,еж,млекопитающее
,,кротам,млекопитающее
,,кротами,млекопитающее
,,кротах,млекопитающее
,,кротов,млекопитающее
,,кроты,млекопитающее
,,кроликам,млекопитающее
,,кроликами,млекопитающее
,,кроликах,млекопитающее
,,кролики,млекопитающее
,,кроликов,млекопитающее
,,зайцам,млекопитающее
,,зайцами,млекопитающее
,,зайцах,млекопитающее
,,зайцев,млекопитающее
,,зайцы,млекопитающее
,,пищух,млекопитающее
,,пищуха,млекопитающее
,,пищухам,млекопитающее
,,пищухами,млекопитающее
,,пищухах,млекопитающее
,,пищухе,млекопитающее
,,пищухи,млекопитающее
,,пищухой,млекопитающее
,,пищуху,млекопитающее
,,дикобразам,млекопитающее
,,дикобразами,млекопитающее
,,дикобразах,млекопитающее
,,дикобразе,млекопитающее
,,броненосцам,млекопитающее
,,броненосцами,млекопитающее
,,броненосцах,млекопитающее
,,броненосце,млекопитающее
,,армадилл,млекопитающее
,,армадилла,млекопитающее
,,армадиллам,млекопитающее
,,армадиллами,млекопитающее
,,армадиллах,млекопитающее
,,армадилле,млекопитающее
,,армадиллов,млекопитающее
,,армадиллом,млекопитающее
,,армадиллу,млекопитающее
,,армадиллы,млекопитающее
,,ленивца,млекопитающее
,,ленивцам,млекопитающее
,,ленивцами,млекопитающее
,,ленивцах,млекопитающее
,,ленивце,млекопитающее
,,ленивцев,млекопитающее
,,ленивцем,млекопитающее
,,ленивцу,млекопитающее
,,ленивцы,млекопитающее
,,опоссумам,млекопитающее
,,опоссумами,млекопитающее
,,опоссумах,млекопитающее
,,опоссуме,млекопитающее
,,поссум,млекопитающее
,,поссума,млекопитающее
,,поссумам,млекопитающее
,,поссумами,млекопитающее
,,поссумах,млекопитающее
,,поссуме,млекопитающее
,,поссумов,млекопитающее
,,поссумом,млекопитающее
,,поссуму,млекопитающее
,,поссумы,млекопитающее
,,анаконд,млекопитающее
,,удав,млекопитающее
,,удава,млекопитающее
,,удавам,млекопитающее
,,удавами,млекопитающее
,,удавах,млекопитающее
,,удаве,млекопитающее
,,удавов,млекопитающее
,,удавом,млекопитающее
,,удаву,млекопитающее
,,удавы,млекопитающее
,,коати,млекопитающее
,,коатившего,млекопитающее
,,коатившем,млекопитающее
,,коатившему,млекопитающее
,,коатившие,млекопитающее
,,коативший,млекопитающее
,,коатившим,млекопитающее
,,коатившими,млекопитающее
,,коативших,млекопитающее
,,коатившую,млекопитающее
,,коатите,млекопитающее
,,кинкажу,млекопитающее
,,агути,млекопитающее
,,пак,млекопитающее
,,пака,млекопитающее
,,пакам,млекопитающее
,,паками,млекопитающее
,,паках,млекопитающее
,,паке,млекопитающее
,,паки,млекопитающее
,,паков,млекопитающее
,,паком,млекопитающее
,,паку,млекопитающее
,,капибар,млекопитающее
,,капивар,млекопитающее
,,капивара,млекопитающее
,,капиварам,млекопитающее
,,капиварами,млекопитающее
,,капиварах,млекопитающее
,,капиваре,млекопитающее
,,капиваров,млекопитающее
,,капиваром,млекопитающее
,,капивару,млекопитающее
,,капивары,млекопитающее
,,пекаре,млекопитающее
,,пекарей,млекопитающее
,,пекарем,млекопитающее
,,пекарь,млекопитающее
,,пекарю,млекопитающее
,,пекаря,млекопитающее
,,пекарям,млекопитающее
,,пекарями,млекопитающее
,,пекарях,млекопитающее
,,оцелот,млекопитающее
,,оцелота,млекопитающее
,,оцелотам,млекопитающее
,,оцелотами,млекопитающее
,,оцелотах,млекопитающее
,,оцелоте,млекопитающее
,,оцелотов,млекопитающее
,,оцелотом,млекопитающее
,,оцелоту,млекопитающее
,,оцелоты,млекопитающее
,,ягуарунди,млекопитающее
,,крыс,млекопитающее
,,крысам,млекопитающее
,,крысами,млекопитающее
,,крысах,млекопитающее
,,мышах,млекопитающее
,,хомяк,млекопитающее
,,хомяка,млекопитающее
,,хомякам,млекопитающее
,,хомяками,млекопитающее
,,хомяках,млекопитающее
,,хомяке,млекопитающее
,,хомяки,млекопитающее
,,хомяков,млекопитающее
,,хомяком,млекопитающее
,,хомяку,млекопитающее
,,тальтус,млекопитающее
,,тальтуса,млекопитающее
,,тальтусам,млекопитающее
,,тальтусами,млекопитающее
,,тальтусах,млекопитающее
,,тальтусе,млекопитающее
,,тальтусов,млекопитающее
,,тальтусом,млекопитающее
,,тальтусу,млекопитающее
,,тальтусы,млекопитающее
,,вискача,млекопитающее
,,вискачем,млекопитающее
,,вискачущего,млекопитающее
,,вискачущем,млекопитающее
,,вискачущему,млекопитающее
,,вискачущие,млекопитающее
,,вискачущий,млекопитающее
,,вискачущим,млекопитающее
,,вискачущими,млекопитающее
,,вискачущих,млекопитающее
,,вискачущую,млекопитающее
,,мангуст,млекопитающее
,,мангуста,млекопитающее
,,мангустам,млекопитающее
,,мангустами,млекопитающее
,,мангустах,млекопитающее
,,мангусте,млекопитающее
,,мангустов,млекопитающее
,,мангустом,млекопитающее
,,мангусту,млекопитающее
,,мангусты,млекопитающее
,,шакалам,млекопитающее
,,шакалами,млекопитающее
,,шакалах,млекопитающее
,,шакале,млекопитающее
,,панд,млекопитающее
,,панда,млекопитающее
,,пандам,млекопитающее
,,пандами,млекопитающее
,,пандах,млекопитающее
,,панде,млекопитающее
,,пандой,млекопитающее
,,панду,млекопитающее
,,панды,млекопитающее
,,коал,млекопитающее
,,скунсам,млекопитающее
,,скунсами,млекопитающее
,,скунсах,млекопитающее
,,скунсе,млекопитающее
,,енотам,млекопитающее
,,енотами,млекопитающее
,,енотах,млекопитающее
,,еноте,млекопитающее
,,ракун,млекопитающее
,,ракуна,млекопитающее
,,ракунам,млекопитающее
,,ракунами,млекопитающее
,,ракунах,млекопитающее
,,ракуне,млекопитающее
,,ракунов,млекопитающее
,,ракуном,млекопитающее
,,ракуну,млекопитающее
,,ракуны,млекопитающее
,,афалин,млекопитающее
,,афалина,млекопитающее
,,афалинам,млекопитающее
,,афалинами,млекопитающее
,,афалинах,млекопитающее
,,афалине,млекопитающее
,,афалиной,млекопитающее
,,афалину,млекопитающее
,,афалины,млекопитающее
,,крылан,млекопитающее
,,крылана,млекопитающее
,,крыланам,млекопитающее
,,крыланами,млекопитающее
,,крыланах,млекопитающее
,,крылане,млекопитающее
,,крыланов,млекопитающее
,,крыланом,млекопитающее
,,крылану,млекопитающее
,,крыланы,млекопитающее
,,летучая мышам,млекопитающее
,,летучая мышами,млекопитающее
,,летучая мышах,млекопитающее
,,летучая мышей,млекопитающее
,,летучая мыши,млекопитающее
,,летучая мышью,млекопитающее
,,пландок,млекопитающее
,,пландока,млекопитающее
,,пландокам,млекопитающее
,,пландоками,млекопитающее
,,пландоках,млекопитающее
,,пландоке,млекопитающее
,,пландоки,млекопитающее
,,пландоков,млекопитающее
,,пландоком,млекопитающее
,,пландоку,млекопитающее
,,щук,рыба
,,щукам,рыба
,,щуками,рыба
,,щуках,рыба
,,форелей,рыба
,,форели,рыба
,,форель,рыба
,,форелям,рыба
,,форелями,рыба
,,форелях,рыба
,,налим,рыба
,,налима,рыба
,,налимам,рыба
,,налимами,рыба
,,налимах,рыба
,,налиме,рыба
,,налимов,рыба
,,налимом,рыба
,,налиму,рыба
,,налимы,рыба
,,осетра,рыба
,,осетрам,рыба
,,осетрами,рыба
,,осетрах,рыба
,,осетре,рыба
,,осетров,рыба
,,осетром,рыба
,,осетру,рыба
,,осетры,рыба
,,осётр,рыба
,,осетр,рыба
,,треск,рыба
,,треска,рыба
,,трескам,рыба
,,тресками,рыба
,,тресках,рыба
,,треске,рыба
,,трески,рыба
,,тресков,рыба
,,треском,рыба
,,треску,рыба
,,палтус,рыба
,,палтуса,рыба
,,палтусам,рыба
,,палтусами,рыба
,,палтусах,рыба
,,палтусе,рыба
,,палтусов,рыба
,,палтусом,рыба
,,палтусу,рыба
,,палтусы,рыба
,,окуне,рыба
,,окуней,рыба
,,окунем,рыба
,,окуни,рыба
,,окунь,рыба
,,окуню,рыба
,,окуня,рыба
,,окуням,рыба
,,окунями,рыба
,,окунях,рыба
,,судак,рыба
,,судака,рыба
,,судакам,рыба
,,судаками,рыба
,,судаках,рыба
,,судаке,рыба
,,судаки,рыба
,,судаков,рыба
,,судаком,рыба
,,судаку,рыба
,,сельдей,рыба
,,сельди,рыба
,,сельдь,рыба
,,сельдью,рыба
,,сельдям,рыба
,,сельдями,рыба
,,сельдях,рыба
,,сом,рыба
,,сома,рыба
,,сомам,рыба
,,сомами,рыба
,,сомах,рыба
,,соме,рыба
,,сомов,рыба
,,сомом,рыба
,,сому,рыба
,,сомы,рыба
,,карп,рыба
,,карпа,рыба
,,карпам,рыба
,,карпами,рыба
,,карпах,рыба
,,карпе,рыба
,,карпов,рыба
,,карпом,рыба
,,карпу,рыба
,,карпы,рыба
,,карасе,рыба
,,карасей,рыба
,,караси,рыба
,,карась,рыба
,,карасю,рыба
,,карася,рыба
,,карасям,рыба
,,карасями,рыба
,,карасях,рыба
,,карасём,рыба
,,сазан,рыба
,,сазана,рыба
,,сазанам,рыба
,,сазанами,рыба
,,сазанах,рыба
,,сазане,рыба
,,сазанов,рыба
,,сазаном,рыба
,,сазану,рыба
,,сазаны,рыба
,,плотва,рыба
,,плотве,рыба
,,плотвой,рыба
,,плотву,рыба
,,плотвы,рыба
,,ерша,рыба
,,ершам,рыба
,,ершами,рыба
,,ершах,рыба
,,ерше,рыба
,,ершей,рыба
,,ерши,рыба
,,ершом,рыба
,,ершу,рыба
,,ёрш,рыба
,,ерш,рыба
,,камбал,рыба
,,камбала,рыба
,,камбалам,рыба
,,камбалами,рыба
,,камбалах,рыба
,,камбале,рыба
,,камбалой,рыба
,,камбалу,рыба
,,камбалы,рыба
,,скумбрией,рыба
,,скумбрии,рыба
,,скумбрий,рыба
,,скумбрию,рыба
,,скумбрия,рыба
,,скумбриям,рыба
,,скумбриями,рыба
,,скумбриях,рыба
,,пираний,рыба
,,пираньей,рыба
,,пираньи,рыба
,,пиранью,рыба
,,пираньям,рыба
,,пираньями,рыба
,,пираньях,рыба
,,пирарук,рыба
,,пирарука,рыба
,,пирарукам,рыба
,,пираруками,рыба
,,пираруках,рыба
,,пираруке,рыба
,,пираруки,рыба
,,пирарукой,рыба
,,пираруку,рыба
,,кижуч,рыба
,,кижучего,рыба
,,кижучем,рыба
,,кижучему,рыба
,,кижучи,рыба
,,кижучие,рыба
,,кижучий,рыба
,,кижучим,рыба
,,кижучими,рыба
,,кижучих,рыба
,,горбуш,рыба
,,горбуша,рыба
,,горбушам,рыба
,,горбушами,рыба
,,горбушах,рыба
,,горбуше,рыба
,,горбушей,рыба
,,горбуши,рыба
,,горбушу,рыба
,,нерка,рыба
,,неркам,рыба
,,нерками,рыба
,,нерках,рыба
,,нерке,рыба
,,нерки,рыба
,,неркой,рыба
,,нерку,рыба
,,нерок,рыба
,,чавыча,рыба
,,чавычам,рыба
,,чавычами,рыба
,,чавычах,рыба
,,чавыче,рыба
,,чавычей,рыба
,,чавычи,рыба
,,чавычу,рыба
,,скат,рыба
,,ската,рыба
,,скатам,рыба
,,скатами,рыба
,,скатах,рыба
,,скате,рыба
,,скатов,рыба
,,скатом,рыба
,,скату,рыба
,,скаты,рыба
,,угрей,рыба
,,угри,рыба
,,угрям,рыба
,,угрями,рыба
,,угрях,рыба
,,электрический угоре,рыба
,,электрический угорей,рыба
,,электрический угорем,рыба
,,электрический угори,рыба
,,электрический угорь,рыба
,,электрический угорю,рыба
,,электрический угоря,рыба
,,электрический угорям,рыба
,,электрический угорями,рыба
,,электрический угорях,рыба
,,рыб-свеч,рыба
,,рыб-свечи,рыба
,,рыба-свеча,рыба
,,рыбам-свечам,рыба
,,рыбами-свечами,рыба
,,рыбах-свечах,рыба
,,рыбе-свече,рыба
,,рыбой-свечой,рыба
,,рыбу-свечу,рыба
,,рыбы-свечи,рыба
,,свеча-рыба,рыба
,,свечам-рыбам,рыба
,,свечами-рыбами,рыба
,,свечах-рыбах,рыба
,,свече-рыбе,рыба
,,свечей-рыб,рыба
,,свечи-рыб,рыба
,,свечи-рыбы,рыба
,,свечой-рыбой,рыба
,,свечу-рыбу,рыба
,,анчоус,рыба
,,анчоуса,рыба
,,анчоусам,рыба
,,анчоусами,рыба
,,анчоусах,рыба
,,анчоусе,рыба
,,анчоусов,рыба
,,анчоусом,рыба
,,анчоусу,рыба
,,анчоусы,рыба
,,сардин,рыба
,,сардина,рыба
,,сардинам,рыба
,,сардинами,рыба
,,сардинах,рыба
,,сардине,рыба
,,сардиной,рыба
,,сардину,рыба
,,сардины,рыба
,,мурен,рыба
,,мурена,рыба
,,муренам,рыба
,,муренами,рыба
,,муренах,рыба
,,мурене,рыба
,,муреной,рыба
,,мурену,рыба
,,мурены,рыба
,,сиг,рыба
,,сига,рыба
,,сигам,рыба
,,сигами,рыба
,,сигах,рыба
,,сиге,рыба
,,сиги,рыба
,,сигов,рыба
,,сигом,рыба
,,сигу,рыба
,,корюшек,рыба
,,корюшка,рыба
,,корюшкам,рыба
,,корюшками,рыба
,,корюшках,рыба
,,корюшке,рыба
,,корюшки,рыба
,,корюшкой,рыба
,,корюшку,рыба
,,голец,рыба
,,гольца,рыба
,,гольцам,рыба
,,гольцами,рыба
,,гольцах,рыба
,,гольце,рыба
,,гольцов,рыба
,,гольцом,рыба
,,гольцу,рыба
,,гольцы,рыба
,,хариус,рыба
,,хариуса,рыба
,,хариусам,рыба
,,хариусами,рыба
,,хариусах,рыба
,,хариусе,рыба
,,хариусов,рыба
,,хариусом,рыба
,,хариусу,рыба
,,хариусы,рыба
,,бычка,рыба
,,бычкам,рыба
,,бычками,рыба
,,бычках,рыба
,,бычке,рыба
,,бычки,рыба
,,бычков,рыба
,,бычком,рыба
,,бычку,рыба
,,бычок,рыба
,,сорог,рыба
,,сорога,рыба
,,сорогам,рыба
,,сорогами,рыба
,,сорогах,рыба
,,сороге,рыба
,,сороги,рыба
