word_en,class_en,word_ru,class_ru
swallow,bird,ласточки,птица
swallow,bird,ласточке,птица
swallow,bird,ласточку,птица
swallow,bird,ласточкой,птица
swallows,bird,ласточки,птица
swallows,bird,ласточек,птица
swallows,bird,ласточкам,птица
swallows,bird,ласточками,птица
swan,bird,лебедь,птица
swan,bird,лебедя,птица
swan,bird,лебедю,птица
swan,bird,лебедем,птица
swan,bird,лебеде,птица
swans,bird,лебеди,птица
swans,bird,лебедей,птица
swans,bird,лебедям,птица
swans,bird,лебедями,птица
tapir,mammal,тапир,млекопитающее
tapir,mammal,тапира,млекопитающее
tapir,mammal,тапиру,млекопитающее
tapir,mammal,тапиром,млекопитающее
tapir,mammal,тапиры,млекопитающее
tapir,mammal,тапиров,млекопитающее
tiger,mammal,тигр,млекопитающее
tiger,mammal,тигра,млекопитающее
tiger,mammal,тигру,млекопитающее
tiger,mammal,тигром,млекопитающее
tiger,mammal,тигре,млекопитающее
toad,amphibian,жаба,амфибия
toad,amphibian,жабы,амфибия
toad,amphibian,жабе,амфибия
toad,amphibian,жабу,амфибия
toad,amphibian,жабой,амфибия
tortoise,reptile,черепаха,рептилия
tortoise,reptile,черепахи,рептилия
tortoise,reptile,черепахе,рептилия
tortoise,reptile,черепаху,рептилия
tortoise,reptile,черепахой,рептилия
trees,tree,деревья,дерево
trees,tree,деревьев,дерево
trees,tree,деревьям,дерево
trees,tree,деревьями,дерево
turtle,reptile,черепаха,рептилия
turtle,reptile,черепахи,рептилия
turtle,reptile,черепахе,рептилия
turtle,reptile,черепаху,рептилия
turtle,reptile,черепахой,рептилия
ungulate,mammal,копытное,млекопитающее
ungulate,mammal,копытного,млекопитающее
ungulate,mammal,копытному,млекопитающее
ungulate,mammal,копытным,млекопитающее
ungulate,mammal,копытные,млекопитающее
ungulate,mammal,копытных,млекопитающее
vine,plant,лоза,растение
vine,plant,лозы,растение
vine,plant,лозе,растение
vine,plant,лозу,растение
vine,plant,лозой,растение
vines,plant,лозы,растение
vines,plant,лоз,растение
vines,plant,лозам,растение
vines,plant,лозами,растение
vulture,bird,гриф,птица
vulture,bird,грифа,птица
vulture,bird,грифу,птица
vulture,bird,грифом,птица
vulture,bird,грифе,птица
vultures,bird,грифы,птица
vultures,bird,грифов,птица
vultures,bird,грифам,птица
vultures,bird,грифами,птица
wasp,insect,оса,насекомое
wasp,insect,осы,насекомое
wasp,insect,осе,насекомое
wasp,insect,осу,насекомое
wasp,insect,осой,насекомое
whale,mammal,кит,млекопитающее
whale,mammal,кита,млекопитающее
whale,mammal,киту,млекопитающее
whale,mammal,китом,млекопитающее
whale,mammal,ките,млекопитающее
wheat,plant,пшеница,растение
wheat,plant,пшеницы,растение
wheat,plant,пшенице,растение
wheat,plant,пшеницу,растение
wheat,plant,пшеницей,растение
wolf,mammal,волк,млекопитающее
wolf,mammal,волка,млекопитающее
wolf,mammal,волку,млекопитающее
wolf,mammal,волком,млекопитающее
wolf,mammal,волке,млекопитающее
wolverine,mammal,росомаха,млекопитающее
wolverine,mammal,росомахи,млекопитающее
wolverine,mammal,росомахе,млекопитающее
wolverine,mammal,росомаху,млекопитающее
wolverine,mammal,росомахой,млекопитающее
wolves,mammal,волки,млекопитающее
wolves,mammal,волков,млекопитающее
wolves,mammal,волкам,млекопитающее
wolves,mammal,волками,млекопитающее
woodpecker,bird,дятел,птица
woodpecker,bird,дятла,птица
woodpecker,bird,дятлу,птица
woodpecker,bird,дятлом,птица
woodpecker,bird,дятле,птица
worms,worm,черви,червь
worms,worm,червей,червь
worms,worm,червям,червь
worms,worm,червями,червь
young,animal,детёныш,животное
young,animal,детёныша,животное
young,animal,детёнышу,животное
young,animal,детёнышем,животное
young,animal,детёныши,животное
young,animal,детёнышей,животное
